"","X.x","lab_number","sample_code","year.x","site.x","plot.x","top","bottom","pH","bray_p","olsen_p","total_carbon","inorganic_carbon","total_p","lead","bulk_density","ksat","k","loi_om","depth_increment_height","dry_mass","radius","bd_pred","bd_meas","bd_comp","code","X.y","year.y","site.y","plot.y","ksat_1","ksat_2","ksat_3","ksat_4","ksat_5","ksat_avg","site_type","land_use","land_use_detail"
"1338",1338,1338,"C22.29.01.60-80",2022,29,1,60,80,7.3,23,NA,2.974,NA,503,28,NA,NA,NA,NA,20,NA,1.05,1.33356128058079,NA,1.33356128058079,"2022291",368,2022,29,1,8.377298294,9.929749668,8.381122061,NA,NA,8.896056674,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1339",1339,1339,"C22.29.01.80-100",2022,29,1,80,100,7.2,15,NA,1.689,NA,483,12,NA,NA,NA,NA,20,NA,1.05,1.38231529549752,NA,1.38231529549752,"2022291",368,2022,29,1,8.377298294,9.929749668,8.381122061,NA,NA,8.896056674,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1340",1340,1340,"C22.29.02.0-10",2022,29,2,0,10,6.6,14,NA,4.419,NA,534,34,0.906021091912339,NA,NA,NA,10,31.381,1.05,1.28094742033378,0.906021091912339,0.906021091912339,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1341",1341,1341,"C22.29.02.10-20",2022,29,2,10,20,6.8,7,NA,3.876,NA,429,46,1.18261145106342,NA,NA,NA,10,40.961,1.05,1.3004501012769,1.18261145106342,1.18261145106342,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1342",1342,1342,"C22.29.02.20-40",2022,29,2,20,40,6.8,5,NA,2.829,NA,404,24,1.12788524795582,NA,NA,NA,20,78.131,1.05,1.33896858917397,1.12788524795582,1.12788524795582,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1343",1343,1343,"C22.29.02.40-60",2022,29,2,40,60,6.1,7,NA,1.741,NA,401,13,1.3909059339544,NA,NA,NA,20,96.351,1.05,1.38030546286662,1.3909059339544,1.3909059339544,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1344",1344,1344,"C22.29.02.60-80",2022,29,2,60,80,6,8,NA,1.01,NA,371,12,1.29418592318653,NA,NA,NA,20,89.651,1.05,1.40885047862639,1.29418592318653,1.29418592318653,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1345",1345,1345,"C22.29.02.80-100",2022,29,2,80,100,5.9,11,NA,0.61,NA,295,12,1.42511883328571,NA,NA,NA,20,98.721,1.05,1.42473869145015,1.42511883328571,1.42511883328571,"2022292",369,2022,29,2,2.96681545,3.086377056,4.188649147,NA,NA,3.413947218,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1346",1346,1346,"C22.29.03.0-10",2022,29,3,0,10,6.3,8,NA,3.829,NA,498,27,1.02641585158458,NA,NA,NA,10,35.551,1.05,1.30215324838719,1.02641585158458,1.02641585158458,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1347",1347,1347,"C22.29.03.10-20",2022,29,3,10,20,6.4,5,NA,3.668,NA,465,42,1.12082613075201,NA,NA,NA,10,38.821,1.05,1.30800576989746,1.12082613075201,1.12082613075201,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1348",1348,1348,"C22.29.03.20-40",2022,29,3,20,40,6.4,4,NA,2.031,NA,413,14,1.15473587781078,NA,NA,NA,20,79.991,1.05,1.36915441426924,1.15473587781078,1.15473587781078,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1349",1349,1349,"C22.29.03.40-60",2022,29,3,40,60,6.1,4,NA,1.37,NA,363,18,0.944694660396982,NA,NA,NA,20,65.441,1.05,1.39471407678295,0.944694660396982,0.944694660396982,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1350",1350,1350,"C22.29.03.60-80",2022,29,3,60,80,6.1,7,NA,0.519,NA,300,9,1.12557551635539,NA,NA,NA,20,77.971,1.05,1.42838010593002,1.12557551635539,1.12557551635539,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1351",1351,1351,"C22.29.03.80-100",2022,29,3,80,100,6.4,13,NA,2.438,NA,388,20,0.137732182497939,NA,NA,NA,20,9.541,1.05,1.35366810415974,0.137732182497939,0.137732182497939,"2022293",370,2022,29,3,5.454381024,10.11055995,6.119549441,NA,NA,7.228163472,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1352",1352,1352,"C22.30.01.0-10",2022,30,1,0,10,7.3,61,NA,3.753,NA,685,NA,0.96867256157391,NA,NA,NA,10,33.551,1.05,1.30491238772747,0.96867256157391,0.96867256157391,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1353",1353,1353,"C22.30.01.10-20",2022,30,1,10,20,7.4,51,NA,3.925,NA,724,46,1.13410708745447,NA,NA,NA,10,39.281,1.05,1.29867704889991,1.13410708745447,1.13410708745447,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1354",1354,1354,"C22.30.01.20-40",2022,30,1,20,40,7.9,22,11,6.114,NA,305,26,1.78312723135184,NA,NA,NA,20,123.521,1.05,1.22208376571245,1.78312723135184,1.78312723135184,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1355",1355,1355,"C22.30.01.40-60",2022,30,1,40,60,7.9,11,6,1.4,NA,390,8,1.82917750513534,NA,NA,NA,20,126.711,1.05,1.39354295805307,1.82917750513534,1.82917750513534,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1356",1356,1356,"C22.30.01.60-80",2022,30,1,60,80,7.8,8,5,0.902,NA,339,8,1.32854318074288,NA,NA,NA,20,92.031,1.05,1.41312142091361,1.32854318074288,1.32854318074288,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1357",1357,1357,"C22.30.01.80-100",2022,30,1,80,100,7.9,8,4,0.586,NA,308,0,1.65031766432731,NA,NA,NA,20,114.321,1.05,1.42569809422864,1.65031766432731,1.65031766432731,"2022301",371,2022,30,1,9.84449258,10.64269468,8.780223112,NA,NA,9.755803457,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1358",1358,1358,"C22.31.01.0-10",2022,31,1,0,10,7.6,15,20,4.841,NA,459,24,1.07405406584337,NA,NA,NA,10,37.201,1.05,1.2660097097129,1.07405406584337,1.07405406584337,"2022311",372,2022,31,1,16.4606563,19.13293229,9.578425213,NA,NA,15.05733793,"Park/Green Space","Natural_vegetation","Unmanaged_Turfgrass"
"1359",1359,1359,"C22.31.01.10-20",2022,31,1,10,20,7.8,31,18,5.634,NA,520,26,0.455623429829152,NA,NA,NA,10,15.781,1.05,1.2384487922988,0.455623429829152,0.455623429829152,"2022311",372,2022,31,1,16.4606563,19.13293229,9.578425213,NA,NA,15.05733793,"Park/Green Space","Natural_vegetation","Unmanaged_Turfgrass"
"1360",1360,1360,"C22.31.01.20-40",2022,31,1,20,40,7.4,12,NA,4.271,NA,431,44,1.33056419589325,NA,NA,NA,20,92.171,1.05,1.2862314392822,1.33056419589325,1.33056419589325,"2022311",372,2022,31,1,16.4606563,19.13293229,9.578425213,NA,NA,15.05733793,"Park/Green Space","Natural_vegetation","Unmanaged_Turfgrass"
"1361",1361,1361,"C22.31.01.40-60",2022,31,1,40,60,7.5,11,10,4.505,NA,372,78,1.94870611545742,NA,NA,NA,20,134.991,1.05,1.27788779597914,1.94870611545742,1.94870611545742,"2022311",372,2022,31,1,16.4606563,19.13293229,9.578425213,NA,NA,15.05733793,"Park/Green Space","Natural_vegetation","Unmanaged_Turfgrass"
"1362",1362,1362,"C22.31.02.0-10",2022,31,2,0,10,7.6,28,19,3.128,NA,258,22,0.862136191504233,NA,NA,NA,10,29.861,1.05,1.32784418570832,0.862136191504233,0.862136191504233,"2022312",373,2022,31,2,9.977526263,12.50516625,6.385616808,NA,NA,9.622769774,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1363",1363,1363,"C22.31.02.10-20",2022,31,2,10,20,7.6,32,26,2.779,NA,475,31,1.17481610691198,NA,NA,NA,10,40.691,1.05,1.34083866900964,1.17481610691198,1.17481610691198,"2022312",373,2022,31,2,9.977526263,12.50516625,6.385616808,NA,NA,9.622769774,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1364",1364,1364,"C22.31.02.20-40",2022,31,2,20,40,7.5,14,11,3.998,NA,567,53,1.1375572490326,NA,NA,NA,20,78.801,1.05,1.29604041843856,1.1375572490326,1.1375572490326,"2022312",373,2022,31,2,9.977526263,12.50516625,6.385616808,NA,NA,9.622769774,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1365",1365,1365,"C22.32.01.0-10",2022,32,1,0,10,7.2,16,NA,2.42,NA,350,30,1.06625872169193,NA,NA,NA,10,36.931,1.05,1.35434899154095,1.06625872169193,1.06625872169193,"2022321",374,2022,32,1,6.175819915,6.613656548,5.454381024,NA,NA,6.081285829,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1366",1366,1366,"C22.32.01.10-20",2022,32,1,10,20,7.3,13,NA,2.047,NA,328,26,1.84781415198628,NA,NA,NA,10,64.001,1.05,1.36854201883789,1.84781415198628,1.84781415198628,"2022321",374,2022,32,1,6.175819915,6.613656548,5.454381024,NA,NA,6.081285829,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1367",1367,1367,"C22.32.01.20-40",2022,32,1,20,40,7.7,11,4,1.358,NA,314,43,1.76768090127398,NA,NA,NA,20,122.451,1.05,1.39518282109986,1.76768090127398,1.76768090127398,"2022321",374,2022,32,1,6.175819915,6.613656548,5.454381024,NA,NA,6.081285829,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1368",1368,1368,"C22.32.01.40-60",2022,32,1,40,60,7.7,12,6,1.041,NA,312,43,2.04672535025052,NA,NA,NA,20,141.781,1.05,1.40762712790358,2.04672535025052,2.04672535025052,"2022321",374,2022,32,1,6.175819915,6.613656548,5.454381024,NA,NA,6.081285829,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1369",1369,1369,"C22.32.02.0-10",2022,32,2,0,10,7.5,29,14,1.911,NA,397,13,1.15460595540825,NA,NA,NA,10,39.991,1.05,1.37375681330216,1.15460595540825,1.15460595540825,"2022322",375,2022,32,2,6.385616808,7.982021001,5.853482074,NA,NA,6.740373294,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1370",1370,1370,"C22.32.02.10-20",2022,32,2,10,20,7.5,23,11,1.881,NA,396,20,1.99044007831263,NA,NA,NA,10,68.941,1.05,1.37491001849885,1.99044007831263,1.99044007831263,"2022322",375,2022,32,2,6.385616808,7.982021001,5.853482074,NA,NA,6.740373294,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1371",1371,1371,"C22.32.02.20-40",2022,32,2,20,40,7.7,2,6,1.454,NA,335,31,0.682828840198616,NA,NA,NA,20,47.301,1.05,1.39143761318674,0.682828840198616,0.682828840198616,"2022322",375,2022,32,2,6.385616808,7.982021001,5.853482074,NA,NA,6.740373294,"Park/Green Space","Maintained_lawn","Maintained_lawn"
"1372",1372,1372,"C22.32.03.0-10",2022,32,3,0,10,7.2,19,NA,2.919,NA,467,25,1.0373870766866,NA,NA,NA,10,35.931,1.05,1.33560954502149,1.0373870766866,1.0373870766866,"2022323",376,2022,32,3,9.179324162,13.83550309,6.252583125,NA,NA,9.755803459,"Residential","Natural_vegetation","Natural_vegetation"
"1373",1373,1373,"C22.32.03.10-20",2022,32,3,10,20,7.5,16,8,2.423,NA,358,20,0.732791221880344,NA,NA,NA,10,25.381,1.05,1.35423548463555,0.732791221880344,0.732791221880344,"2022323",376,2022,32,3,9.179324162,13.83550309,6.252583125,NA,NA,9.755803459,"Residential","Natural_vegetation","Natural_vegetation"
"1374",1374,1374,"C22.32.03.20-40",2022,32,3,20,40,7.2,8,NA,1.003,NA,245,30,1.30097075976278,NA,NA,NA,20,90.121,1.05,1.40912687747072,1.30097075976278,1.30097075976278,"2022323",376,2022,32,3,9.179324162,13.83550309,6.252583125,NA,NA,9.755803459,"Residential","Natural_vegetation","Natural_vegetation"
"1375",1375,1375,"C22.33.01.0-10",2022,33,1,0,10,7.2,72,NA,4.61,NA,734,231,NA,NA,NA,NA,10,NA,1.05,1.27416295340349,NA,1.27416295340349,"2022331",377,2022,33,1,21.01932199,19.95505253,11.17482941,NA,NA,17.38306798,"Residential","Garden_food_producing_raised_beds","Garden_food_producing_raised_beds"
"1376",1376,1376,"C22.33.01.10-20",2022,33,1,10,20,NA,NA,NA,NA,NA,NA,258,NA,NA,NA,NA,10,NA,1.05,NA,NA,NA,"2022331",377,2022,33,1,21.01932199,19.95505253,11.17482941,NA,NA,17.38306798,"Residential","Garden_food_producing_raised_beds","Garden_food_producing_raised_beds"
"1377",1377,1377,"C22.33.01.20-40",2022,33,1,20,40,7.3,123,NA,4.201,NA,801,387,NA,NA,NA,NA,20,NA,1.05,1.28873886664741,NA,1.28873886664741,"2022331",377,2022,33,1,21.01932199,19.95505253,11.17482941,NA,NA,17.38306798,"Residential","Garden_food_producing_raised_beds","Garden_food_producing_raised_beds"
"1378",1378,1378,"C22.33.01.60-80",2022,33,1,40,60,7.1,108,NA,3.52,NA,856,264,NA,NA,NA,NA,20,NA,1.05,1.31341085844589,NA,1.31341085844589,"2022331",377,2022,33,1,21.01932199,19.95505253,11.17482941,NA,NA,17.38306798,"Residential","Garden_food_producing_raised_beds","Garden_food_producing_raised_beds"
"1379",1379,1379,"C22.33.01.80-100",2022,33,1,60,80,7.1,93,NA,4.109,NA,912,150,NA,NA,NA,NA,20,NA,1.05,1.29204240493595,NA,1.29204240493595,"2022331",377,2022,33,1,21.01932199,19.95505253,11.17482941,NA,NA,17.38306798,"Residential","Garden_food_producing_raised_beds","Garden_food_producing_raised_beds"
"1380",1380,1380,"C22.33.02.0-10",2022,33,2,0,10,7.2,124,NA,3.962,NA,803,184,NA,NA,NA,NA,10,NA,1.05,1.29733994895076,NA,1.29733994895076,"2022332",378,2022,33,2,6.252583125,6.319099967,10.11055995,NA,NA,7.560747681,"Residential","Natural_vegetation","Unmanaged_Turfgrass"
"1381",1381,1381,"C22.33.02.10-20",2022,33,2,10,20,7.2,134,NA,3.098,NA,797,188,NA,NA,NA,NA,10,NA,1.05,1.32895582356643,NA,1.32895582356643,"2022332",378,2022,33,2,6.252583125,6.319099967,10.11055995,NA,NA,7.560747681,"Residential","Natural_vegetation","Unmanaged_Turfgrass"
"1382",1382,1382,"C22.33.02.20-40",2022,33,2,20,40,7.1,157,NA,3.81,NA,869,165,NA,NA,NA,NA,20,NA,1.05,1.30284244032727,NA,1.30284244032727,"2022332",378,2022,33,2,6.252583125,6.319099967,10.11055995,NA,NA,7.560747681,"Residential","Natural_vegetation","Unmanaged_Turfgrass"
"1383",1383,1383,"C22.34.01.0-10",2022,34,1,0,10,7,172,NA,2.262,NA,786,23,1.17103392141629,NA,NA,NA,10,40.56,1.05,1.3603415615127,1.17103392141629,1.17103392141629,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1384",1384,1384,"C22.34.01.10-20",2022,34,1,10,20,7.1,193,NA,1.838,NA,733,20,1.41153472431071,NA,NA,NA,10,48.89,1.05,1.3765647669152,1.41153472431071,1.41153472431071,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1385",1385,1385,"C22.34.01.20-40",2022,34,1,20,40,7.2,147,NA,1.224,NA,634,23,1.16872418981586,NA,NA,NA,20,80.96,1.05,1.4004286750432,1.16872418981586,1.16872418981586,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1386",1386,1386,"C22.34.01.40-60",2022,34,1,40,60,6.6,53,NA,0.72,NA,492,15,1.32116647544401,NA,NA,NA,20,91.52,1.05,1.42035030491213,1.32116647544401,1.32116647544401,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1387",1387,1387,"C22.34.01.60-80",2022,34,1,60,80,6.3,39,NA,0.459,NA,407,12,1.29734736831462,NA,NA,NA,20,89.87,1.05,1.4307865123673,1.29734736831462,1.29734736831462,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1388",1388,1388,"C22.34.01.80-100",2022,34,1,80,100,7.4,15,NA,0.43,NA,286,7,1.75525165809919,NA,NA,NA,20,121.59,1.05,1.43195117100857,1.75525165809919,1.75525165809919,"2022341",379,2022,34,1,11.83999783,11.97303152,10.24359363,NA,NA,11.35220766,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1389",1389,1389,"C22.34.02.0-10",2022,34,2,0,10,7.2,167,NA,2.243,NA,807,25,1.19470867032066,NA,NA,NA,10,41.38,1.05,1.36106411269085,1.19470867032066,1.19470867032066,"2022342",380,2022,34,2,15.96404202,12.23909888,12.1060652,NA,NA,13.43640203,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1390",1390,1390,"C22.34.02.10-20",2022,34,2,10,20,7.1,174,NA,1.737,NA,744,25,1.42856899486385,NA,NA,NA,10,49.48,1.05,1.38045995347569,1.42856899486385,1.42856899486385,"2022342",380,2022,34,2,15.96404202,12.23909888,12.1060652,NA,NA,13.43640203,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1391",1391,1391,"C22.34.02.20-40",2022,34,2,20,40,7.1,96,NA,0.982,NA,515,21,1.22314724065091,NA,NA,NA,20,84.73,1.05,1.40995642426715,1.22314724065091,1.22314724065091,"2022342",380,2022,34,2,15.96404202,12.23909888,12.1060652,NA,NA,13.43640203,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1392",1392,1392,"C22.34.02.40-60",2022,34,2,40,60,7.2,44,NA,0.703,NA,411,12,1.21015500039851,NA,NA,NA,20,83.83,1.05,1.42102755917046,1.21015500039851,1.21015500039851,"2022342",380,2022,34,2,15.96404202,12.23909888,12.1060652,NA,NA,13.43640203,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1393",1393,1393,"C22.34.02.60-80",2022,34,2,60,80,7.1,34,NA,0.376,NA,437,16,0.89357741291504,NA,NA,NA,20,61.9,1.05,1.43412256243427,0.89357741291504,0.89357741291504,"2022342",380,2022,34,2,15.96404202,12.23909888,12.1060652,NA,NA,13.43640203,"Community Garden/Urban Farm","Maintained_lawn","Maintained_lawn"
"1394",1394,1394,"C22.35.01.0-10",2022,35,1,0,10,6.4,67,NA,3.262,NA,689,49,1.02468355288426,NA,NA,NA,10,35.491,1.05,1.32289113339026,1.02468355288426,1.02468355288426,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1395",1395,1395,"C22.35.01.10-20",2022,35,1,10,20,6.7,70,NA,2.9,NA,795,31,1.63358654604672,NA,NA,NA,10,56.581,1.05,1.33631791738638,1.63358654604672,1.63358654604672,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1396",1396,1396,"C22.35.01.20-40",2022,35,1,20,40,6.8,39,NA,0.6,NA,372,9,1.66157760587939,NA,NA,NA,20,115.101,1.05,1.4251383582003,1.66157760587939,1.66157760587939,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1397",1397,1397,"C22.35.01.40-60",2022,35,1,40,60,7.1,28,NA,0.338,NA,274,9,1.72264113506567,NA,NA,NA,20,119.331,1.05,1.43565270026395,1.72264113506567,1.72264113506567,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1398",1398,1398,"C22.35.01.60-80",2022,35,1,60,80,7.3,21,NA,0.216,NA,261,9,1.8690203752427,NA,NA,NA,20,129.471,1.05,1.44057711978986,1.8690203752427,1.8690203752427,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1399",1399,1399,"C22.35.01.80-100",2022,35,1,80,100,7.5,17,5,0.262,NA,387,9,2.2664385687411,NA,NA,NA,20,157.001,1.05,1.43871824279373,2.2664385687411,2.2664385687411,"2022351",381,2022,35,1,21.15235568,12.77123362,13.17033467,NA,NA,15.69797466,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1400",1400,1400,"C22.35.02.0-10",2022,35,2,0,10,6.3,58,NA,4.081,NA,940,36,1.08387042514519,NA,NA,NA,10,37.541,1.05,1.29304965070074,1.08387042514519,1.08387042514519,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1401",1401,1401,"C22.35.02.10-20",2022,35,2,10,20,6.3,52,NA,4.093,NA,942,413,1.1023482779486,NA,NA,NA,10,38.181,1.05,1.29261786977033,1.1023482779486,1.1023482779486,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1402",1402,1402,"C22.35.02.20-40",2022,35,2,20,40,6.7,20,NA,0.399,NA,258,12,1.43435775968742,NA,NA,NA,20,99.361,1.05,1.43319727809295,1.43435775968742,1.43435775968742,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1403",1403,1403,"C22.35.02.40-60",2022,35,2,40,60,6.9,21,NA,0.189,NA,296,8,1.79352102355376,NA,NA,NA,20,124.241,1.05,1.44166940167072,1.79352102355376,1.79352102355376,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1404",1404,1404,"C22.35.02.60-80",2022,35,2,60,80,7,21,NA,0.171,NA,295,8,1.97858826803794,NA,NA,NA,20,137.061,1.05,1.44239808397692,1.97858826803794,1.97858826803794,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1405",1405,1405,"C22.35.02.80-100",2022,35,2,80,100,7.6,17,4,0.26,NA,469,12,1.838127715087,NA,NA,NA,20,127.331,1.05,1.43879900990908,1.838127715087,1.838127715087,"2022352",382,2022,35,2,8.115055694,20.08808621,14.23460414,NA,NA,14.14591535,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1406",1406,1406,"C22.35.03.0-10",2022,35,3,0,10,6.4,54,NA,3.66,NA,818,53,1.09744009829769,NA,NA,NA,10,38.011,1.05,1.30829732033184,1.09744009829769,1.09744009829769,"2022353",383,2022,35,3,7.848987327,15.56494097,14.10157045,NA,NA,12.50516625,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1407",1407,1407,"C22.35.03.10-20",2022,35,3,10,20,6.3,52,NA,4.268,NA,960,41,0.99465704207871,NA,NA,NA,10,34.451,1.05,1.28633879189773,0.99465704207871,0.99465704207871,"2022353",383,2022,35,3,7.848987327,15.56494097,14.10157045,NA,NA,12.50516625,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1408",1408,1408,"C22.35.03.20-40",2022,35,3,20,40,6.5,27,NA,0.759,NA,350,18,1.23543212560068,NA,NA,NA,20,85.581,1.05,1.41879791562377,1.23543212560068,1.23543212560068,"2022353",383,2022,35,3,7.848987327,15.56494097,14.10157045,NA,NA,12.50516625,"Park/Green Space","Natural_vegetation","Natural_vegetation"
"1409",1409,1409,"C22.35.03.40-60",2022,35,3,40,60,6.7,56,NA,0.538,NA,337,13,1.52746881482962,NA,NA,NA,20,105.811,1.05,1.427618984746,1.52746881482962,1.52746881482962,"2022353",383,2022,35,3,7.848987327,15.56494097,14.10157045,NA,NA,12.50516625,"Park/Green Space","Natural_vegetation","Natural_vegetation"
